46578.50     0.09703645
46578.60     0.07275872
46578.70     0.03236237
46578.80     0.09358843
46578.90     0.07377154
46579.00    -0.00071829
46579.10     0.15070799
46579.20     0.02445530
46579.30     0.07807405
46579.40     0.11338709
46579.50     0.06907243
46579.60    -0.10082106
46579.70     0.01128140
46579.80     0.03347750
46579.90    -0.04542491
46580.00    -0.09094983
46580.10     0.02611100
46580.20    -0.01306316
46580.30     0.01657043
46580.40    -0.07885191
46580.50    -0.01850228
46580.60    -0.10188236
46580.70    -0.13178149
46580.80    -0.10198467
46580.90    -0.00386125
46581.00    -0.00131734
46581.10    -0.19898845
46581.20    -0.29219472
46581.30     0.02055344
46581.40     0.04139910
46581.50    -0.05435561
46581.60     0.05955733
46581.70    -0.08901820
46581.80    -0.09270880
46581.90    -0.09726992
46582.00    -0.09957603
46582.10    -0.13268615
46582.20    -0.10583696
46582.30    -0.16700508
46582.40    -0.08678766
46582.50    -0.03693860
46582.60    -0.08576655
46582.70    -0.03468186
46582.80    -0.08963443
46582.90     0.00015059
46583.00    -0.01044251
46583.10    -0.23119393
46583.20    -0.09367011
46583.30    -0.06310152
46583.40    -0.01943453
46583.50    -0.02456827
46583.60    -0.10381612
46583.70    -0.11349622
46583.80    -0.09722574
46583.90    -0.05195396
46584.00    -0.07653973
46584.10    -0.09698575
46584.20    -0.17924218
46584.30     0.02360568
46584.40    -0.12680264
46584.50    -0.07450970
46584.60     0.03614456
46584.70    -0.08361600
46584.80    -0.08018360
46584.90    -0.10025573
46585.00     0.02223176
46585.10    -0.06784590
46585.20    -0.02854871
46585.30    -0.04777935
46585.40    -0.11240673
46585.50    -0.25813386
46585.60    -0.19324417
46585.70    -0.17216749
46585.80    -0.17517819
46585.90    -0.11787978
46586.00    -0.10534620
46586.10    -0.08853898
46586.20    -0.16522320
46586.30    -0.10840348
46586.40    -0.03938328
46586.50    -0.05603768
46586.60     0.00645523
46586.70    -0.01636350
46586.80     0.01939683
46586.90     0.00216988
46587.00    -0.06575253
46587.10    -0.10394661
46587.20    -0.08845130
46587.30    -0.03619188
46587.40    -0.00613029
46587.50    -0.04232484
46587.60    -0.02565684
46587.70    -0.05401016
46587.80    -0.07963531
46587.90    -0.09388883
46588.00    -0.04254756
46588.10    -0.08634298
46588.20    -0.05196373
46588.30    -0.08825579
46588.40    -0.11711163
46588.50    -0.12888664
46588.60    -0.16003746
46588.70    -0.19463275
46588.80    -0.15536390
46588.90    -0.12239787
46589.00    -0.20189281
46589.10    -0.09075930
46589.20    -0.07916373
46589.30    -0.15931863
46589.40    -0.10786296
46589.50    -0.06333453
46589.60    -0.06327887
46589.70    -0.04150159
46589.80    -0.03834800
46589.90    -0.16221991
46590.00    -0.10056580
46590.10    -0.08863559
46590.20    -0.06261408
46590.30    -0.08778629
46590.40    -0.04375567
46590.50    -0.07156458
46590.60    -0.06146349
46590.70    -0.06094512
46590.80    -0.02907388
46590.90    -0.03471311
46591.00    -0.00100380
46591.10     0.03373142
46591.20    -0.09790055
46591.30    -0.03339103
46591.40    -0.02462731
46591.50    -0.06235573
46591.60     0.04335002
46591.70     0.12962262
46591.80     0.12330696
46591.90    -0.00827365
46592.00    -0.08759906
46592.10    -0.02534029
46592.20     0.00229941
46592.30     0.02973737
46592.40    -0.00749304
46592.50    -0.06801762
46592.60    -0.01560300
46592.70    -0.09893024
46592.80    -0.03511552
46592.90    -0.02772942
46593.00    -0.01232816
46593.10     0.02839822
46593.20    -0.02296213
46593.30    -0.00284629
